Ț,S_latitude,S_Longtitude,T_Latitude,T_Longtitude
R,36.31928428,127.373588,36.31925371,127.3777204
R,36.31925371,127.3777204,36.31928428,127.373588
Y,36.32226237,127.3779141,36.31925371,127.3777204
R,36.31925371,127.3777204,36.32226237,127.3779141
G,36.31928428,127.373588,36.31928021,127.3710463
Y,36.31928021,127.3710463,36.31928428,127.373588
Y,36.32110206,127.370368,36.31928021,127.3710463
R,36.31928021,127.3710463,36.32110206,127.370368
Y,36.31928428,127.373588,36.32243143,127.3737119
G,36.32243143,127.3737119,36.31928428,127.373588
G,36.32107346,127.3677482,36.32110206,127.370368
G,36.32110206,127.370368,36.32107346,127.3677482
R,36.32248084,127.3702714,36.32110206,127.370368
G,36.32110206,127.370368,36.32248084,127.3702714
G,36.32226237,127.3779141,36.32118046,127.3844887
R,36.32118046,127.3844887,36.32226237,127.3779141
G,36.32338321,127.3855385,36.32118046,127.3844887
R,36.32118046,127.3844887,36.32338321,127.3855385
R,36.32243143,127.3737119,36.32226237,127.3779141
R,36.32226237,127.3779141,36.32243143,127.3737119
Y,36.32547896,127.3790441,36.32226237,127.3779141
R,36.32226237,127.3779141,36.32547896,127.3790441
Y,36.32243143,127.3737119,36.32811084,127.3746467
R,36.32811084,127.3746467,36.32243143,127.3737119
G,36.3225684,127.3678707,36.32248084,127.3702714
Y,36.32248084,127.3702714,36.3225684,127.3678707
R,36.32636096,127.3704193,36.32248084,127.3702714
Y,36.32248084,127.3702714,36.32636096,127.3704193
Y,36.31566552,127.3867734,36.32265299,127.3880282
Y,36.32265299,127.3880282,36.31566552,127.3867734
R,36.32099731,127.3930243,36.32265299,127.3880282
R,36.32265299,127.3880282,36.32099731,127.3930243
Y,36.32699034,127.3909153,36.32265299,127.3880282
R,36.32265299,127.3880282,36.32699034,127.3909153
Y,36.32338321,127.3855385,36.32547896,127.3790441
R,36.32547896,127.3790441,36.32338321,127.3855385
G,36.32555228,127.3868284,36.32338321,127.3855385
Y,36.32338321,127.3855385,36.32555228,127.3868284
R,36.32547896,127.3790441,36.32811084,127.3746467
R,36.32811084,127.3746467,36.32547896,127.3790441
Y,36.32869474,127.3813848,36.32547896,127.3790441
R,36.32547896,127.3790441,36.32869474,127.3813848
G,36.32735743,127.3881178,36.32555228,127.3868284
Y,36.32555228,127.3868284,36.32735743,127.3881178
G,36.32869474,127.3813848,36.32555228,127.3868284
R,36.32555228,127.3868284,36.32869474,127.3813848
R,36.32597393,127.368787,36.32636096,127.3704193
G,36.32636096,127.3704193,36.32597393,127.368787
Y,36.32636096,127.3704193,36.32832934,127.3741549
Y,36.32832934,127.3741549,36.32636096,127.3704193
Y,36.32935484,127.3705041,36.32636096,127.3704193
R,36.32636096,127.3704193,36.32935484,127.3705041
Y,36.32699034,127.3909153,36.32583537,127.3948113
R,36.32583537,127.3948113,36.32699034,127.3909153
R,36.33384349,127.3986033,36.32699034,127.3909153
R,36.32699034,127.3909153,36.33384349,127.3986033
R,36.32778168,127.3870779,36.32735743,127.3881178
R,36.32735743,127.3881178,36.32778168,127.3870779
R,36.32735743,127.3881178,36.32800374,127.3884358
R,36.32800374,127.3884358,36.32735743,127.3881178
G,36.32800374,127.3884358,36.32778168,127.3870779
Y,36.32778168,127.3870779,36.32800374,127.3884358
R,36.32869474,127.3813848,36.32778168,127.3870779
G,36.32778168,127.3870779,36.32869474,127.3813848
R,36.32800374,127.3884358,36.3296959,127.3906012
G,36.3296959,127.3906012,36.32800374,127.3884358
R,36.33132412,127.384391,36.32800374,127.3884358
R,36.32800374,127.3884358,36.33132412,127.384391
G,36.32811084,127.3746467,36.32832934,127.3741549
Y,36.32832934,127.3741549,36.32811084,127.3746467
Y,36.32811084,127.3746467,36.32885843,127.3751566
G,36.32885843,127.3751566,36.32811084,127.3746467
Y,36.3286004,127.3746272,36.32832934,127.3741549
G,36.32832934,127.3741549,36.3286004,127.3746272
R,36.32885843,127.3751566,36.3286004,127.3746272
Y,36.3286004,127.3746272,36.32885843,127.3751566
R,36.33024803,127.3784512,36.32869474,127.3813848
R,36.32869474,127.3813848,36.33024803,127.3784512
Y,36.33132412,127.384391,36.32869474,127.3813848
R,36.32869474,127.3813848,36.33132412,127.384391
G,36.32885843,127.3751566,36.33024803,127.3784512
R,36.33024803,127.3784512,36.32885843,127.3751566
R,36.33132843,127.3767809,36.32885843,127.3751566
Y,36.32885843,127.3751566,36.33132843,127.3767809
G,36.32935484,127.3705041,36.32942393,127.3692626
G,36.32942393,127.3692626,36.32935484,127.3705041
R,36.33389581,127.3718085,36.32935484,127.3705041
R,36.32935484,127.3705041,36.33389581,127.3718085
Y,36.33145928,127.392771,36.3296959,127.3906012
R,36.3296959,127.3906012,36.33145928,127.392771
Y,36.3296959,127.3906012,36.33205315,127.3877966
R,36.33205315,127.3877966,36.3296959,127.3906012
R,36.33024803,127.3784512,36.33132843,127.3767809
R,36.33132843,127.3767809,36.33024803,127.3784512
R,36.33307762,127.3865869,36.33132412,127.384391
Y,36.33132412,127.384391,36.33307762,127.3865869
R,36.33467018,127.3804347,36.33132412,127.384391
R,36.33132412,127.384391,36.33467018,127.3804347
R,36.33389581,127.3718085,36.33132843,127.3767809
R,36.33132843,127.3767809,36.33389581,127.3718085
R,36.33132843,127.3767809,36.33467018,127.3804347
R,36.33467018,127.3804347,36.33132843,127.3767809
G,36.33324609,127.3950128,36.33145928,127.392771
Y,36.33145928,127.392771,36.33324609,127.3950128
Y,36.33145928,127.392771,36.33474887,127.3887866
Y,36.33474887,127.3887866,36.33145928,127.392771
G,36.33205315,127.3877966,36.33307762,127.3865869
G,36.33307762,127.3865869,36.33205315,127.3877966
R,36.33474887,127.3887866,36.33307762,127.3865869
R,36.33307762,127.3865869,36.33474887,127.3887866
Y,36.33637834,127.382617,36.33307762,127.3865869
R,36.33307762,127.3865869,36.33637834,127.382617
R,36.33499499,127.3972316,36.33324609,127.3950128
R,36.33324609,127.3950128,36.33499499,127.3972316
R,36.33324609,127.3950128,36.33654571,127.391051
R,36.33654571,127.391051,36.33324609,127.3950128
R,36.33438596,127.3683445,36.33389581,127.3718085
R,36.33389581,127.3718085,36.33438596,127.3683445
R,36.33389581,127.3718085,36.33804784,127.3733671
R,36.33804784,127.3733671,36.33389581,127.3718085
R,36.33438596,127.3683445,36.33916224,127.366569
R,36.33916224,127.366569,36.33438596,127.3683445
R,36.33467018,127.3804347,36.33637834,127.382617
Y,36.33637834,127.382617,36.33467018,127.3804347
R,36.33672337,127.3780427,36.33467018,127.3804347
Y,36.33467018,127.3804347,36.33672337,127.3780427
R,36.33654571,127.391051,36.33474887,127.3887866
Y,36.33474887,127.3887866,36.33654571,127.391051
R,36.33474887,127.3887866,36.33810303,127.3848453
Y,36.33810303,127.3848453,36.33474887,127.3887866
Y,36.33685571,127.3993464,36.33499499,127.3972316
R,36.33499499,127.3972316,36.33685571,127.3993464
R,36.33637834,127.382617,36.33810303,127.3848453
Y,36.33810303,127.3848453,36.33637834,127.382617
R,36.33844659,127.3801361,36.33637834,127.382617
Y,36.33637834,127.382617,36.33844659,127.3801361
R,36.33829918,127.3932667,36.33654571,127.391051
R,36.33654571,127.391051,36.33829918,127.3932667
R,36.33988212,127.3870899,36.33654571,127.391051
R,36.33654571,127.391051,36.33988212,127.3870899
G,36.33844659,127.3801361,36.33672337,127.3780427
Y,36.33672337,127.3780427,36.33844659,127.3801361
G,36.33957874,127.3746544,36.33672337,127.3780427
R,36.33672337,127.3780427,36.33957874,127.3746544
R,36.33685571,127.3993464,36.33896259,127.4010179
G,36.33896259,127.4010179,36.33685571,127.3993464
G,36.34001496,127.3954942,36.33685571,127.3993464
G,36.33685571,127.3993464,36.34001496,127.3954942
G,36.33802059,127.363106,36.33916224,127.366569
G,36.33916224,127.366569,36.33802059,127.363106
Y,36.33804784,127.3733671,36.34039712,127.3737271
G,36.34039712,127.3737271,36.33804784,127.3733671
R,36.33804784,127.3733671,36.34250053,127.3743753
R,36.34250053,127.3743753,36.33804784,127.3733671
Y,36.33810303,127.3848453,36.33988212,127.3870899
R,36.33988212,127.3870899,36.33810303,127.3848453
G,36.33810303,127.3848453,36.34012396,127.3824145
R,36.34012396,127.3824145,36.33810303,127.3848453
R,36.34001496,127.3954942,36.33829918,127.3932667
R,36.33829918,127.3932667,36.34001496,127.3954942
Y,36.33844659,127.3801361,36.34012396,127.3824145
G,36.34012396,127.3824145,36.33844659,127.3801361
Y,36.34070053,127.3774162,36.33844659,127.3801361
G,36.33844659,127.3801361,36.34070053,127.3774162
G,36.34174803,127.3977614,36.33896259,127.4010179
G,36.33896259,127.4010179,36.34174803,127.3977614
R,36.34474268,127.4017448,36.33896259,127.4010179
R,36.33896259,127.4010179,36.34474268,127.4017448
R,36.34372949,127.3685794,36.33916224,127.366569
R,36.33916224,127.366569,36.34372949,127.3685794
R,36.34039712,127.3737271,36.33957874,127.3746544
R,36.33957874,127.3746544,36.34039712,127.3737271
G,36.34070053,127.3774162,36.33957874,127.3746544
R,36.33957874,127.3746544,36.34070053,127.3774162
R,36.33988212,127.3870899,36.34154231,127.3892221
R,36.34154231,127.3892221,36.33988212,127.3870899
R,36.34171071,127.3849249,36.33988212,127.3870899
G,36.33988212,127.3870899,36.34171071,127.3849249
R,36.34174803,127.3977614,36.34001496,127.3954942
R,36.34001496,127.3954942,36.34174803,127.3977614
Y,36.34001496,127.3954942,36.34335043,127.39149
Y,36.34335043,127.39149,36.34001496,127.3954942
G,36.34012396,127.3824145,36.34084162,127.3788693
Y,36.34084162,127.3788693,36.34012396,127.3824145
Y,36.34012396,127.3824145,36.34171071,127.3849249
Y,36.34171071,127.3849249,36.34012396,127.3824145
R,36.34039712,127.3737271,36.34250053,127.3743753
R,36.34250053,127.3743753,36.34039712,127.3737271
Y,36.34398753,127.3696563,36.34039712,127.3737271
R,36.34039712,127.3737271,36.34398753,127.3696563
Y,36.34084162,127.3788693,36.34070053,127.3774162
Y,36.34070053,127.3774162,36.34084162,127.3788693
Y,36.34070053,127.3774162,36.34367128,127.3791544
R,36.34367128,127.3791544,36.34070053,127.3774162
R,36.34154231,127.3892221,36.34335043,127.39149
R,36.34335043,127.39149,36.34154231,127.3892221
Y,36.34171071,127.3849249,36.34249562,127.3860751
G,36.34249562,127.3860751,36.34171071,127.3849249
Y,36.34335043,127.39149,36.34174803,127.3977614
R,36.34174803,127.3977614,36.34335043,127.39149
R,36.34474268,127.4017448,36.34174803,127.3977614
Y,36.34174803,127.3977614,36.34474268,127.4017448
R,36.34228465,127.3885383,36.34187849,127.3885905
Y,36.34187849,127.3885905,36.34228465,127.3885383
Y,36.34228465,127.3885383,36.34264728,127.3870335
R,36.34264728,127.3870335,36.34228465,127.3885383
R,36.34395109,127.3907567,36.34228465,127.3885383
G,36.34228465,127.3885383,36.34395109,127.3907567
G,36.3423039,127.3869079,36.34264728,127.3870335
G,36.34264728,127.3870335,36.3423039,127.3869079
R,36.34670815,127.3752967,36.34250053,127.3743753
R,36.34250053,127.3743753,36.34670815,127.3752967
G,36.34304724,127.3857633,36.34264728,127.3870335
Y,36.34264728,127.3870335,36.34304724,127.3857633
G,36.34334371,127.3872968,36.34264728,127.3870335
R,36.34264728,127.3870335,36.34334371,127.3872968
G,36.34277306,127.38487,36.3431379,127.3848932
G,36.3431379,127.3848932,36.34277306,127.38487
G,36.34290553,127.3842923,36.34335768,127.3843274
G,36.34335768,127.3843274,36.34290553,127.3842923
G,36.3431379,127.3848932,36.34304724,127.3857633
G,36.34304724,127.3857633,36.3431379,127.3848932
G,36.34375921,127.3859773,36.34304724,127.3857633
G,36.34304724,127.3857633,36.34375921,127.3859773
R,36.3431379,127.3848932,36.34589774,127.3849053
Y,36.34589774,127.3849053,36.3431379,127.3848932
Y,36.34332496,127.3821484,36.34381015,127.382308
Y,36.34381015,127.382308,36.34332496,127.3821484
Y,36.34334371,127.3872968,36.34375921,127.3859773
G,36.34375921,127.3859773,36.34334371,127.3872968
Y,36.34455765,127.3891896,36.34334371,127.3872968
G,36.34334371,127.3872968,36.34455765,127.3891896
G,36.34602496,127.3872786,36.34334371,127.3872968
Y,36.34334371,127.3872968,36.34602496,127.3872786
R,36.34395109,127.3907567,36.34335043,127.39149
Y,36.34335043,127.39149,36.34395109,127.3907567
G,36.34351365,127.3834764,36.34335768,127.3843274
G,36.34335768,127.3843274,36.34351365,127.3834764
G,36.34335768,127.3843274,36.34421981,127.3843359
G,36.34421981,127.3843359,36.34335768,127.3843274
G,36.34351365,127.3834764,36.34381015,127.382308
G,36.34381015,127.382308,36.34351365,127.3834764
G,36.34427271,127.3834734,36.34351365,127.3834764
G,36.34351365,127.3834764,36.34427271,127.3834734
G,36.34367128,127.3791544,36.34427899,127.3794662
Y,36.34427899,127.3794662,36.34367128,127.3791544
R,36.34367128,127.3791544,36.34781665,127.3760997
R,36.34781665,127.3760997,36.34367128,127.3791544
R,36.34372949,127.3685794,36.34398753,127.3696563
R,36.34398753,127.3696563,36.34372949,127.3685794
Y,36.34619693,127.3684385,36.34372949,127.3685794
R,36.34372949,127.3685794,36.34619693,127.3684385
G,36.34590174,127.3859799,36.34375921,127.3859773
G,36.34375921,127.3859773,36.34590174,127.3859799
G,36.34381015,127.382308,36.34438087,127.3810828
G,36.34438087,127.3810828,36.34381015,127.382308
G,36.34381015,127.382308,36.34443637,127.3825498
G,36.34443637,127.3825498,36.34381015,127.382308
R,36.34395109,127.3907567,36.34454731,127.3899754
G,36.34454731,127.3899754,36.34395109,127.3907567
R,36.34622087,127.369427,36.34398753,127.3696563
Y,36.34398753,127.3696563,36.34622087,127.369427
G,36.34421981,127.3843359,36.34427271,127.3834734
G,36.34427271,127.3834734,36.34421981,127.3843359
G,36.34421981,127.3843359,36.34592324,127.3843327
G,36.34592324,127.3843327,36.34421981,127.3843359
G,36.34427271,127.3834734,36.34443637,127.3825498
G,36.34443637,127.3825498,36.34427271,127.3834734
G,36.34593037,127.3834728,36.34427271,127.3834734
G,36.34427271,127.3834734,36.34593037,127.3834728
Y,36.34466468,127.3798694,36.34427899,127.3794662
Y,36.34427899,127.3794662,36.34466468,127.3798694
Y,36.34611462,127.3780329,36.34427899,127.3794662
Y,36.34427899,127.3794662,36.34611462,127.3780329
G,36.34438087,127.3810828,36.34480059,127.381711
G,36.34480059,127.381711,36.34438087,127.3810828
R,36.34438087,127.3810828,36.34498393,127.3803254
R,36.34498393,127.3803254,36.34438087,127.3810828
G,36.34443637,127.3825498,36.34480059,127.381711
G,36.34480059,127.381711,36.34443637,127.3825498
G,36.34455765,127.3891896,36.34454731,127.3899754
G,36.34454731,127.3899754,36.34455765,127.3891896
Y,36.34454731,127.3899754,36.34552184,127.3899884
G,36.34552184,127.3899884,36.34454731,127.3899754
G,36.34455765,127.3891896,36.34549849,127.3891828
G,36.34549849,127.3891828,36.34455765,127.3891896
Y,36.34432824,127.4057303,36.34464262,127.4043483
R,36.34464262,127.4043483,36.34432824,127.4057303
R,36.34498393,127.3803254,36.34466468,127.3798694
R,36.34466468,127.3798694,36.34498393,127.3803254
Y,36.34473724,127.4020887,36.34474268,127.4017448
R,36.34474268,127.4017448,36.34473724,127.4020887
R,36.34474268,127.4017448,36.34658378,127.4017824
R,36.34658378,127.4017824,36.34474268,127.4017448
G,36.34541474,127.3809421,36.34480059,127.381711
G,36.34480059,127.381711,36.34541474,127.3809421
G,36.34480059,127.381711,36.34593037,127.3834728
G,36.34593037,127.3834728,36.34480059,127.381711
Y,36.34541474,127.3809421,36.34498393,127.3803254
R,36.34498393,127.3803254,36.34541474,127.3809421
G,36.34548871,127.3798331,36.34498393,127.3803254
G,36.34498393,127.3803254,36.34548871,127.3798331
G,36.34541474,127.3809421,36.34590606,127.3804514
G,36.34590606,127.3804514,36.34541474,127.3809421
R,36.34541474,127.3809421,36.34619112,127.3820751
G,36.34619112,127.3820751,36.34541474,127.3809421
G,36.34590606,127.3804514,36.34548871,127.3798331
G,36.34548871,127.3798331,36.34590606,127.3804514
G,36.34548871,127.3798331,36.3465889,127.3790038
G,36.3465889,127.3790038,36.34548871,127.3798331
G,36.34552184,127.3899884,36.34549849,127.3891828
G,36.34549849,127.3891828,36.34552184,127.3899884
G,36.34602496,127.3872786,36.34549849,127.3891828
G,36.34549849,127.3891828,36.34602496,127.3872786
Y,36.34552184,127.3899884,36.34617471,127.3899909
G,36.34617471,127.3899909,36.34552184,127.3899884
G,36.34590174,127.3859799,36.34589774,127.3849053
G,36.34589774,127.3849053,36.34590174,127.3859799
R,36.34589774,127.3849053,36.34665903,127.3849031
G,36.34665903,127.3849031,36.34589774,127.3849053
G,36.34598402,127.3859809,36.34590174,127.3859799
G,36.34590174,127.3859799,36.34598402,127.3859809
G,36.34590606,127.3804514,36.34666603,127.3815281
G,36.34666603,127.3815281,36.34590606,127.3804514
G,36.34590606,127.3804514,36.34691624,127.3796282
G,36.34691624,127.3796282,36.34590606,127.3804514
G,36.34593037,127.3834728,36.34592324,127.3843327
G,36.34592324,127.3843327,36.34593037,127.3834728
G,36.34592324,127.3843327,36.34666546,127.3843482
G,36.34666546,127.3843482,36.34592324,127.3843327
R,36.34593037,127.3834728,36.34668559,127.3834435
R,36.34668559,127.3834435,36.34593037,127.3834728
G,36.34602496,127.3872786,36.34598402,127.3859809
G,36.34598402,127.3859809,36.34602496,127.3872786
G,36.34621256,127.3859767,36.34598402,127.3859809
G,36.34598402,127.3859809,36.34621256,127.3859767
G,36.34602496,127.3872786,36.34622093,127.3872935
G,36.34622093,127.3872935,36.34602496,127.3872786
G,36.34642534,127.3538767,36.34602981,127.354709
G,36.34602981,127.354709,36.34642534,127.3538767
Y,36.34611462,127.3780329,36.34631406,127.3784185
Y,36.34631406,127.3784185,36.34611462,127.3780329
Y,36.34823399,127.376362,36.34611462,127.3780329
R,36.34611462,127.3780329,36.34823399,127.376362
Y,36.34617471,127.3899909,36.34622093,127.3872935
Y,36.34622093,127.3872935,36.34617471,127.3899909
Y,36.34617471,127.3899909,36.34668115,127.3900054
Y,36.34668115,127.3900054,36.34617471,127.3899909
Y,36.34666603,127.3815281,36.34619112,127.3820751
G,36.34619112,127.3820751,36.34666603,127.3815281
G,36.34667024,127.3827595,36.34619112,127.3820751
R,36.34619112,127.3820751,36.34667024,127.3827595
R,36.34619693,127.3684385,36.34622087,127.369427
G,36.34622087,127.369427,36.34619693,127.3684385
R,36.34754846,127.3683631,36.34619693,127.3684385
G,36.34619693,127.3684385,36.34754846,127.3683631
G,36.34622093,127.3872935,36.34621256,127.3859767
G,36.34621256,127.3859767,36.34622093,127.3872935
Y,36.34665909,127.3859721,36.34621256,127.3859767
G,36.34621256,127.3859767,36.34665909,127.3859721
R,36.34757578,127.3693665,36.34622087,127.369427
Y,36.34622087,127.369427,36.34757578,127.3693665
G,36.34622093,127.3872935,36.34665165,127.3872584
G,36.34665165,127.3872584,36.34622093,127.3872935
R,36.3465889,127.3790038,36.34631406,127.3784185
R,36.34631406,127.3784185,36.3465889,127.3790038
G,36.34642534,127.3538767,36.34688803,127.351513
G,36.34688803,127.351513,36.34642534,127.3538767
Y,36.34658378,127.4017824,36.34711281,127.4007204
G,36.34711281,127.4007204,36.34658378,127.4017824
R,36.34896481,127.4018637,36.34658378,127.4017824
